PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
11.00,1570.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,11032,CUN,11764,FRG,2023,2
11.00,1667.00,DL,Delta Air Lines Inc.,DL,14293,PUJ,14122,PIT,2023,3
11.00,2128.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15618,VNY,11032,CUN,2023,3
11.00,3736.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,13487,MSP,11435,DUB,2023,1
11.00,5656.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15618,VNY,12900,LBG,2023,1
12.00,143.00,04Q,Tradewind Aviation,04Q,15024,STT,14692,SBH,2023,3
12.00,155.00,04Q,Tradewind Aviation,04Q,14843,SJU,14293,PUJ,2023,1
12.00,182.00,2LQ,Tropic Ocean Airways LLC,2LQ,13605,NAS,11697,FLL,2023,2
12.00,182.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,11697,FLL,13605,NAS,2023,1
12.00,182.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,13605,NAS,11697,FLL,2023,2
12.00,208.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,15417,TZN,2023,3
12.00,214.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,11433,DTW,16271,YYZ,2023,1
12.00,218.00,04Q,Tradewind Aviation,04Q,14819,SIG,14692,SBH,2023,1
12.00,223.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,12080,HBI,2023,3
12.00,453.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,11868,GCM,13303,MIA,2023,1
12.00,740.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,16242,YXE,10713,BOI,2023,3
12.00,745.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,14712,SCF,16443,CSL,2023,2
12.00,888.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,14832,SJD,10423,AUS,2023,3
12.00,915.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,12892,LAX,16443,CSL,2023,1
12.00,915.00,AN,"ADVANCED AIR, LLC",AN,16443,CSL,12892,LAX,2023,1
12.00,978.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14792,SGR,14832,SJD,2023,3
12.00,1088.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,11534,ELH,12197,HPN,2023,1
12.00,1102.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14153,PLS,14193,PNS,2023,2
12.00,1252.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16443,CSL,13796,OAK,2023,3
12.00,1308.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,13303,MIA,15246,TLC,2023,3
12.00,1699.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,13029,LNK,11907,GGT,2023,3
12.00,1876.00,UA,United Air Lines Inc.,UA,14107,PHX,16271,YYZ,2023,3
12.00,6677.00,5Y,Atlas Air Inc.,5Y,12266,IAH,12169,HND,2023,3
13.00,70.00,KAH,Kenmore Air Harbor,KAH,12652,KEH,16233,YWH,2023,2
13.00,149.00,2LQ,Tropic Ocean Airways LLC,2LQ,13303,MIA,14682,SAQ,2023,3
13.00,155.00,04Q,Tradewind Aviation,04Q,14293,PUJ,14843,SJU,2023,3
13.00,175.00,2LQ,Tropic Ocean Airways LLC,2LQ,10371,ASD,11697,FLL,2023,3
13.00,175.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,10371,ASD,2023,3
13.00,187.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,13289,MHH,14027,PBI,2023,3
13.00,205.00,2LQ,Tropic Ocean Airways LLC,2LQ,16845,BS3,13303,MIA,2023,1
13.00,466.00,AA,American Airlines Inc.,AA,15513,UVF,14843,SJU,2023,1
13.00,933.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15618,VNY,16443,CSL,2023,2
13.00,941.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12010,GUA,13256,MFE,2023,2
13.00,1252.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13796,OAK,16443,CSL,2023,3
13.00,1316.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14286,PTY,15304,TPA,2023,1
13.00,3262.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14057,PDX,14153,PLS,2023,1
13.00,3262.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14153,PLS,14057,PDX,2023,2
14.00,154.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",3BQ,14682,SAQ,11827,FXE,2023,2
14.00,182.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,13605,NAS,2023,1
14.00,183.00,2LQ,Tropic Ocean Airways LLC,2LQ,16845,BS3,14027,PBI,2023,3
14.00,184.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,13605,NAS,13303,MIA,2023,2
14.00,187.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14027,PBI,13289,MHH,2023,3
14.00,244.00,2LQ,Tropic Ocean Airways LLC,2LQ,11910,GHB,11697,FLL,2023,1
14.00,334.00,04Q,Tradewind Aviation,04Q,15167,TEB,16215,YTZ,2023,2
14.00,350.00,3M,Silver Airways,3M,13289,MHH,15304,TPA,2023,1
14.00,651.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,13495,MSY,11032,CUN,2023,1
14.00,786.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14832,SJD,14736,SDM,2023,1
14.00,911.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,14832,SJD,12892,LAX,2023,3
14.00,1261.00,AA,American Airlines Inc.,AA,14677,SAL,14683,SAT,2023,3
14.00,1316.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15304,TPA,14286,PTY,2023,1
14.00,1373.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,14783,SGF,14832,SJD,2023,3
14.00,2925.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15618,VNY,14153,PLS,2023,3
15.00,63.00,2LQ,Tropic Ocean Airways LLC,2LQ,13746,NSB,13303,MIA,2023,3
15.00,143.00,04Q,Tradewind Aviation,04Q,15024,STT,14692,SBH,2023,2
15.00,183.00,2LQ,Tropic Ocean Airways LLC,2LQ,14027,PBI,16845,BS3,2023,3
15.00,193.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,13289,MHH,2023,1
15.00,1218.00,AN,"ADVANCED AIR, LLC",AN,14312,PVR,12892,LAX,2023,1
15.00,1226.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15084,SXM,13898,OPF,2023,1
15.00,1351.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12693,KIN,10185,AEX,2023,2
15.00,1351.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12693,KIN,10185,AEX,2023,3
15.00,1870.00,DL,Delta Air Lines Inc.,DL,14312,PVR,11637,FAR,2023,3
15.00,1903.00,UA,United Air Lines Inc.,UA,16257,YYC,13495,MSY,2023,3
15.00,2423.00,X9,Omni Air International LLC,X9,12051,GYE,13061,LRD,2023,3
15.00,3201.00,X9,Omni Air International LLC,X9,12051,GYE,10466,AZA,2023,3
16.00,83.00,2LQ,Tropic Ocean Airways LLC,2LQ,14027,PBI,13746,NSB,2023,3
16.00,146.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,11911,GHC,2023,3
16.00,192.00,2LQ,Tropic Ocean Airways LLC,2LQ,16845,BS3,11697,FLL,2023,2
16.00,220.00,2LQ,Tropic Ocean Airways LLC,2LQ,11534,ELH,11697,FLL,2023,1
16.00,773.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,15304,TPA,14153,PLS,2023,1
16.00,928.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15618,VNY,14832,SJD,2023,1
16.00,973.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11888,GEO,14843,SJU,2023,1
16.00,1108.00,F9,Frontier Airlines Inc.,F9,15304,TPA,14293,PUJ,2023,3
16.00,1351.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12693,KIN,10185,AEX,2023,1
16.00,1540.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14012,PAP,10185,AEX,2023,1
16.00,1540.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14012,PAP,10185,AEX,2023,2
16.00,1814.00,X9,Omni Air International LLC,X9,13667,NGU,13269,MGA,2023,2
16.00,2176.00,UA,United Air Lines Inc.,UA,16271,YYZ,12892,LAX,2023,2
16.00,2423.00,GCA,"Global Crossing Airlines, Inc.",GCA,12051,GYE,13061,LRD,2023,3
17.00,83.00,2LQ,Tropic Ocean Airways LLC,2LQ,13746,NSB,14027,PBI,2023,3
17.00,103.00,04Q,Tradewind Aviation,04Q,14843,SJU,15598,VIJ,2023,1
17.00,146.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,11911,GHC,2023,2
17.00,175.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,10371,ASD,2023,2
17.00,182.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,13605,NAS,2023,2
17.00,192.00,2LQ,Tropic Ocean Airways LLC,2LQ,16845,BS3,11697,FLL,2023,1
17.00,223.00,2LQ,Tropic Ocean Airways LLC,2LQ,12080,HBI,11697,FLL,2023,3
17.00,1042.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14677,SAL,12206,HRL,2023,2
17.00,1224.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13269,MGA,12206,HRL,2023,3
17.00,1618.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14681,SAP,11540,ELP,2023,2
17.00,2187.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10711,BOG,10185,AEX,2023,3
17.00,2334.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10711,BOG,14683,SAT,2023,3
18.00,65.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,11223,CXY,2023,1
18.00,928.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14832,SJD,15618,VNY,2023,1
18.00,1872.00,UA,United Air Lines Inc.,UA,16229,YVR,10423,AUS,2023,2
18.00,2423.00,X9,Omni Air International LLC,X9,12051,GYE,13061,LRD,2023,2
19.00,146.00,2LQ,Tropic Ocean Airways LLC,2LQ,11911,GHC,11697,FLL,2023,2
19.00,146.00,2LQ,Tropic Ocean Airways LLC,2LQ,11911,GHC,11697,FLL,2023,3
19.00,154.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",3BQ,14682,SAQ,11827,FXE,2023,1
19.00,182.00,2LQ,Tropic Ocean Airways LLC,2LQ,13605,NAS,11697,FLL,2023,1
19.00,192.00,3M,Silver Airways,3M,14843,SJU,15084,SXM,2023,2
19.00,240.00,04Q,Tradewind Aviation,04Q,13654,NEV,14843,SJU,2023,1
19.00,350.00,3M,Silver Airways,3M,15304,TPA,13289,MHH,2023,1
19.00,911.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14832,SJD,12892,LAX,2023,2
19.00,1261.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14677,SAL,14683,SAT,2023,1
20.00,143.00,04Q,Tradewind Aviation,04Q,14692,SBH,15024,STT,2023,2
20.00,175.00,2LQ,Tropic Ocean Airways LLC,2LQ,10371,ASD,11697,FLL,2023,1
20.00,186.00,2LQ,Tropic Ocean Airways LLC,2LQ,16845,BS3,10519,BCT,2023,1
20.00,192.00,2LQ,Tropic Ocean Airways LLC,2LQ,16845,BS3,11697,FLL,2023,3
20.00,194.00,04Q,Tradewind Aviation,04Q,10444,AXA,14843,SJU,2023,2
20.00,218.00,04Q,Tradewind Aviation,04Q,14819,SIG,14692,SBH,2023,3
20.00,1039.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,11032,CUN,10693,BNA,2023,1
20.00,2769.00,GCA,"Global Crossing Airlines, Inc.",GCA,12193,HOW,16218,YUM,2023,2
21.00,37.00,04Q,Tradewind Aviation,04Q,15598,VIJ,15024,STT,2023,1
21.00,103.00,04Q,Tradewind Aviation,04Q,14843,SJU,15598,VIJ,2023,2
21.00,143.00,04Q,Tradewind Aviation,04Q,15024,STT,14692,SBH,2023,3
21.00,175.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,10371,ASD,2023,1
21.00,194.00,04Q,Tradewind Aviation,04Q,10444,AXA,14843,SJU,2023,3
21.00,1239.00,OO,SkyWest Airlines Inc.,OO,13930,ORD,16085,YHZ,2023,2
21.00,2157.00,UA,United Air Lines Inc.,UA,16271,YYZ,14679,SAN,2023,3
22.00,61.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,10621,BIM,2023,1
22.00,96.00,04Q,Tradewind Aviation,04Q,14843,SJU,11519,EIS,2023,2
22.00,194.00,04Q,Tradewind Aviation,04Q,14843,SJU,10444,AXA,2023,2
22.00,911.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14832,SJD,12892,LAX,2023,1
22.00,1358.00,UA,United Air Lines Inc.,UA,12798,KSA,12016,GUM,2023,2
23.00,103.00,04Q,Tradewind Aviation,04Q,15598,VIJ,14843,SJU,2023,2
23.00,740.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,10713,BOI,16242,YXE,2023,3
23.00,1807.00,DL,Delta Air Lines Inc.,DL,14832,SJD,13930,ORD,2023,3
24.00,146.00,2LQ,Tropic Ocean Airways LLC,2LQ,11911,GHC,11697,FLL,2023,1
24.00,154.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",3BQ,11827,FXE,14682,SAQ,2023,2
24.00,4750.00,DL,Delta Air Lines Inc.,DL,12972,LHR,11298,DFW,2023,2
25.00,61.00,2LQ,Tropic Ocean Airways LLC,2LQ,10621,BIM,11697,FLL,2023,1
25.00,96.00,04Q,Tradewind Aviation,04Q,14843,SJU,11519,EIS,2023,3
25.00,586.00,F9,Frontier Airlines Inc.,F9,12693,KIN,13303,MIA,2023,3
26.00,65.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,11223,CXY,2023,2
26.00,192.00,04Q,Tradewind Aviation,04Q,14843,SJU,15084,SXM,2023,1
26.00,2147.00,N8,National Air Cargo Group Inc d/ba National Airlines,N8,10711,BOG,12206,HRL,2023,2
27.00,61.00,2LQ,Tropic Ocean Airways LLC,2LQ,10621,BIM,11697,FLL,2023,2
27.00,373.00,3M,Silver Airways,3M,13605,NAS,15304,TPA,2023,3
27.00,1663.00,UA,United Air Lines Inc.,UA,16257,YYC,11042,CLE,2023,2
28.00,143.00,04Q,Tradewind Aviation,04Q,14692,SBH,15024,STT,2023,3
28.00,915.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,16443,CSL,12892,LAX,2023,1
28.00,1107.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15167,TEB,13605,NAS,2023,2
28.00,1590.00,UA,United Air Lines Inc.,UA,12845,KWA,12016,GUM,2023,2
29.00,61.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,10621,BIM,2023,2
29.00,182.00,3M,Silver Airways,3M,11697,FLL,13605,NAS,2023,1
29.00,194.00,04Q,Tradewind Aviation,04Q,14843,SJU,10444,AXA,2023,1
29.00,235.00,B6,JetBlue Airways,B6,12073,HAV,13303,MIA,2023,2
29.00,915.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,12892,LAX,16443,CSL,2023,3
29.00,1444.00,DL,Delta Air Lines Inc.,DL,11032,CUN,13930,ORD,2023,3
29.00,3114.00,X9,Omni Air International LLC,X9,10711,BOG,10466,AZA,2023,2
30.00,96.00,04Q,Tradewind Aviation,04Q,11519,EIS,14843,SJU,2023,3
30.00,192.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,16845,BS3,2023,3
30.00,218.00,04Q,Tradewind Aviation,04Q,14692,SBH,14819,SIG,2023,1
30.00,1590.00,UA,United Air Lines Inc.,UA,12845,KWA,12016,GUM,2023,1
30.00,1973.00,UA,United Air Lines Inc.,UA,16257,YYC,11278,DCA,2023,1
30.00,2404.00,UA,United Air Lines Inc.,UA,14492,RDU,16229,YVR,2023,2
31.00,65.00,2LQ,Tropic Ocean Airways LLC,2LQ,11223,CXY,11697,FLL,2023,2
31.00,194.00,04Q,Tradewind Aviation,04Q,14843,SJU,10444,AXA,2023,3
31.00,1159.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12010,GUA,10185,AEX,2023,1
32.00,103.00,04Q,Tradewind Aviation,04Q,15598,VIJ,14843,SJU,2023,3
32.00,228.00,GCA,"Global Crossing Airlines, Inc.",GCA,14924,SNU,13303,MIA,2023,3
32.00,1017.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12010,GUA,13303,MIA,2023,2
32.00,1131.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14681,SAP,10185,AEX,2023,2
32.00,1147.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12010,GUA,14683,SAT,2023,1
32.00,1540.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14012,PAP,10185,AEX,2023,3
32.00,1683.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14739,SDQ,10185,AEX,2023,1
32.00,1683.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14739,SDQ,10185,AEX,2023,2
32.00,1683.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14739,SDQ,10185,AEX,2023,3
32.00,1685.00,DL,Delta Air Lines Inc.,DL,13252,MEX,13930,ORD,2023,3
32.00,1927.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14681,SAP,10466,AZA,2023,2
33.00,1017.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12010,GUA,13303,MIA,2023,1
34.00,65.00,2LQ,Tropic Ocean Airways LLC,2LQ,11223,CXY,11697,FLL,2023,2
34.00,192.00,3M,Silver Airways,3M,15084,SXM,14843,SJU,2023,2
34.00,203.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13303,MIA,15627,VRA,2023,3
34.00,1017.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12010,GUA,13303,MIA,2023,3
34.00,1224.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13269,MGA,12206,HRL,2023,2
35.00,96.00,04Q,Tradewind Aviation,04Q,14843,SJU,11519,EIS,2023,1
35.00,154.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",3BQ,14682,SAQ,11827,FXE,2023,3
35.00,586.00,F9,Frontier Airlines Inc.,F9,13303,MIA,12693,KIN,2023,3
35.00,611.00,OH,PSA Airlines Inc.,OH,11057,CLT,11731,FPO,2023,1
35.00,1224.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13269,MGA,12206,HRL,2023,1
35.00,1540.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10185,AEX,14012,PAP,2023,2
35.00,1590.00,UA,United Air Lines Inc.,UA,12016,GUM,12845,KWA,2023,3
35.00,3946.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,12986,LIM,16218,YUM,2023,3
35.00,4750.00,DL,Delta Air Lines Inc.,DL,11298,DFW,12972,LHR,2023,1
36.00,149.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,14682,SAQ,2023,2
36.00,192.00,AA,American Airlines Inc.,AA,15084,SXM,14843,SJU,2023,3
36.00,1764.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,11259,DAL,16229,YVR,2023,3
36.00,2449.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12051,GYE,10185,AEX,2023,2
37.00,934.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16217,YUL,10693,BNA,2023,3
37.00,948.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,10693,BNA,16083,YHU,2023,3
37.00,1419.00,DL,Delta Air Lines Inc.,DL,14832,SJD,13198,MCI,2023,1
37.00,2449.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12051,GYE,10185,AEX,2023,1
38.00,220.00,3M,Silver Airways,3M,11534,ELH,11697,FLL,2023,2
38.00,395.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,16232,YWG,13487,MSP,2023,2
38.00,739.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,10397,ATL,16271,YYZ,2023,3
38.00,739.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16271,YYZ,10397,ATL,2023,3
38.00,797.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,14869,SLC,16229,YVR,2023,2
38.00,1315.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11764,FRG,16232,YWG,2023,2
38.00,1764.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16229,YVR,11259,DAL,2023,3
38.00,2244.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,14831,SJC,16271,YYZ,2023,3
38.00,2244.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16271,YYZ,14831,SJC,2023,3
39.00,122.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10559,BFI,16229,YVR,2023,1
39.00,122.00,DL,Delta Air Lines Inc.,DL,10559,BFI,16229,YVR,2023,3
39.00,200.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,16149,YOW,10257,ALB,2023,1
39.00,305.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16271,YYZ,11066,CMH,2023,3
39.00,328.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11764,FRG,16217,YUL,2023,2
39.00,328.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,16217,YUL,11764,FRG,2023,2
39.00,345.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16271,YYZ,12264,IAD,2023,2
39.00,642.00,MQ,Envoy Air,MQ,11057,CLT,13289,MHH,2023,1
39.00,783.00,DL,Delta Air Lines Inc.,DL,11292,DEN,16232,YWG,2023,2
39.00,783.00,DL,Delta Air Lines Inc.,DL,16232,YWG,11292,DEN,2023,2
39.00,797.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16229,YVR,14869,SLC,2023,2
39.00,1214.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16271,YYZ,11697,FLL,2023,3
39.00,1693.00,UA,United Air Lines Inc.,UA,14683,SAT,16257,YYC,2023,2
39.00,2053.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,16257,YYC,11764,FRG,2023,1
39.00,4559.00,DL,Delta Air Lines Inc.,DL,13244,MEM,10920,CDG,2023,2
39.00,4750.00,DL,Delta Air Lines Inc.,DL,12972,LHR,11298,DFW,2023,3
40.00,59.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,13746,NSB,2023,1
40.00,154.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",3BQ,11827,FXE,14682,SAQ,2023,3
40.00,345.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,12264,IAD,16271,YYZ,2023,2
40.00,1849.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,10423,AUS,15013,STI,2023,3
40.00,2248.00,UA,United Air Lines Inc.,UA,16229,YVR,10397,ATL,2023,3
41.00,554.00,DL,Delta Air Lines Inc.,DL,10559,BFI,16042,YEG,2023,3
41.00,1206.00,DL,Delta Air Lines Inc.,DL,16257,YYC,12892,LAX,2023,3
41.00,1214.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,11697,FLL,16271,YYZ,2023,3
41.00,1358.00,UA,United Air Lines Inc.,UA,12016,GUM,12798,KSA,2023,1
41.00,1436.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,16229,YVR,2023,3
41.00,1849.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,15013,STI,10423,AUS,2023,3
42.00,65.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,11223,CXY,2023,2
42.00,146.00,2LQ,Tropic Ocean Airways LLC,2LQ,11911,GHC,11697,FLL,2023,2
42.00,305.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,11066,CMH,16271,YYZ,2023,3
42.00,394.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16217,YUL,14100,PHL,2023,3
42.00,427.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,12180,HOG,13303,MIA,2023,3
42.00,588.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,11057,CLT,16271,YYZ,2023,3
42.00,1351.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10185,AEX,12693,KIN,2023,1
42.00,1436.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,16229,YVR,13487,MSP,2023,3
42.00,1540.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10185,AEX,14012,PAP,2023,1
42.00,2404.00,DL,Delta Air Lines Inc.,DL,14492,RDU,16229,YVR,2023,2
43.00,146.00,2LQ,Tropic Ocean Airways LLC,2LQ,11697,FLL,11911,GHC,2023,1
43.00,378.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11764,FRG,16271,YYZ,2023,1
43.00,394.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,14100,PHL,16217,YUL,2023,3
43.00,848.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,13303,MIA,14739,SDQ,2023,1
43.00,1081.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,12892,LAX,16229,YVR,2023,3
43.00,1276.00,DL,Delta Air Lines Inc.,DL,16232,YWG,14100,PHL,2023,1
43.00,1684.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,10423,AUS,16083,YHU,2023,3
43.00,2028.00,DL,Delta Air Lines Inc.,DL,16257,YYC,12197,HPN,2023,2
